0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
1.0,0.99817777,0.9993436,0.10170987,0.10051077,0.114208095,0.10855037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5735288,0.55948853,0.511404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31871787,0.29439968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21279913,0.6047907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9876215,0.97575146,0.97942257,0.9762499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37690252,0.3913947,0.38502997,0.3856036,0.40121406,0.42390433,0.7097815,0.75175667,0.45416066,0.46822858,0.49808252,0.0,0.0,0.77782315,0.7712304,0.0,0.0,0.0,0.0,0.4200124,0.44262412,0.43866527,0.40046358,0.3842986,0.33107597,0.3762641,0.38524798,0.0,0.0,0.0,0.0,0.17455733,0.16496806,0.16881646,0.18457365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19026032,0.18281491,0.40249577,0.39889213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9572874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96130675,0.9525957,0.92921144,0.9271684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2718726,0.12246057,0.0,0.10796676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132955,0.124211155,0.8031206,0.8069342,0.8055694,0.8551342,0.84416753,0.8603472,0.8042026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15912394,0.16468403,0.0,0.0,0.0,0.0,0.0,0.19306596,0.18912356,0.16948889,0.20792401,0.0,0.0,0.0,0.0,0.18984064,0.19219594,0.0,0.0,0.1343486,0.13415903,0.13780816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95065844,0.9331647,0.95977247,0.0,0.0,0.0,0.24384114,0.23393567,0.23393567,0.0,0.15919663,0.17199329,0.15919663,0.0,0.0,0.0,0.0,0.46152943,0.34943068,0.3698233,0.36111677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9262983,0.92940474,0.0,0.0,0.0,0.0,0.0,0.29725054,0.35348496,0.3841153,0.0,0.0,0.0,0.0,0.0,0.0,0.85670346,0.0,0.11852687,0.0,0.0,0.16279842,0.1580143,0.1484734,0.14601094,0.18163073,0.14025429,0.9407692,0.9625297,0.93975955,0.9612542,0.0,0.0,0.0,0.96665305,0.96936774,0.98142123,0.9747309,0.9817259,0.0,0.0,0.0,0.0,0.0,0.8996976,0.8810579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16440646,0.33212912,0.34068638,0.0,0.0,0.0,0.0,0.0,0.0,0.8231783,0.0,0.0,0.8959421,0.9206289,0.90370446,0.0,0.0,0.0,0.70538455,0.7302187,0.85415095,0.89881736,0.9011145,0.8706971,0.3453019,0.3439075,0.17298032,0.17782672,0.19491394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15518412,0.15495461,0.18656105,0.18639353,0.9895615,0.98944795,0.98643225,0.9808973,0.0,0.0,0.0,0.0,0.0,0.0,0.60815763,0.66708815,0.9722601,0.35869837,0.3616919,0.0,0.17923032,0.25719854,0.48969752,0.0,0.0,0.0,0.15027468,0.1434237,0.0,0.0,0.0,0.0,0.0,0.3893127,0.0,0.2235173,0.0,0.0,0.0,0.5379195,0.49751464,0.0,0.0,0.0,0.0,0.62709856,0.0,0.0,0.0,0.6468001,0.0,0.0,0.0,0.0,0.2792293,0.0,0.0,0.0,0.8851725,0.0,0.19562127,0.20203683,0.20711438,0.0,0.9121857,0.14387086,0.14408423,0.14207214,0.1539806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1952507,0.0,0.6550062,0.0,0.0,0.0,0.19259708,0.0,0.0,0.0,0.0,0.93679357,0.0,0.9309301,0.0
0.99817777,1.0,0.9955226,0.0,0.0,0.105754346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638235,0.55126435,0.5032654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31420326,0.29043385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22065566,0.56929964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97689795,0.96102744,0.9681945,0.96237606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37730312,0.38999686,0.3845189,0.38554946,0.39850268,0.45712364,0.6974837,0.7398383,0.4472096,0.4608652,0.49104443,0.0,0.0,0.7446356,0.73806024,0.0,0.0,0.0,0.0,0.41372323,0.4359035,0.43343523,0.39727294,0.3786791,0.32645702,0.37032637,0.37965316,0.0,0.0,0.0,0.0,0.15570286,0.14685635,0.15037473,0.16493028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17202784,0.16488223,0.3705191,0.36704236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9477681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759694,0.96891195,0.94923,0.94741327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2461723,0.10812275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122109085,0.11390088,0.7711846,0.775315,0.7735135,0.82540494,0.81407773,0.8312748,0.7720256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14899866,0.15447895,0.0,0.0,0.0,0.0,0.0,0.1823431,0.17843257,0.15916823,0.19699003,0.0,0.0,0.0,0.0,0.1701595,0.17241623,0.0,0.0,0.118920036,0.118754014,0.122059666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9309021,0.9108677,0.9415866,0.0,0.0,0.0,0.25124964,0.24152851,0.24152851,0.0,0.16706237,0.17994758,0.16706237,0.0,0.0,0.0,0.0,0.42785078,0.34014246,0.36154726,0.3525514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94513583,0.9487973,0.0,0.0,0.0,0.0,0.0,0.28644174,0.32347557,0.3528301,0.0,0.0,0.0,0.0,0.0,0.0,0.84346557,0.0,0.12570578,0.0,0.0,0.1449056,0.14052163,0.13180046,0.12953782,0.16228715,0.12429938,0.92777663,0.94962394,0.9277132,0.9485603,0.0,0.0,0.0,0.9568622,0.95946485,0.9722172,0.9863343,0.99136156,0.0,0.0,0.0,0.0,0.0,0.88645595,0.8687059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14631388,0.3361869,0.34421912,0.0,0.0,0.0,0.0,0.0,0.0,0.8531658,0.0,0.0,0.86958456,0.89677,0.8782814,0.0,0.0,0.0,0.7401931,0.76436424,0.8819803,0.9225548,0.92459565,0.8971633,0.33582562,0.33436254,0.15721914,0.16144967,0.17529303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14202,0.14135318,0.16699958,0.1667826,0.97915375,0.9789989,0.97485787,0.96856,0.0,0.0,0.0,0.0,0.0,0.0,0.5991391,0.6565644,0.9844917,0.3609755,0.36374626,0.0,0.16152075,0.24597394,0.4554181,0.0,0.0,0.0,0.13762948,0.13109332,0.0,0.0,0.0,0.0,0.0,0.38655433,0.0,0.20098656,0.0,0.0,0.0,0.573582,0.5325712,0.0,0.0,0.0,0.0,0.6630281,0.0,0.0,0.0,0.6113455,0.0,0.0,0.0,0.0,0.28567833,0.0,0.0,0.0,0.9080871,0.0,0.19328776,0.19959798,0.20459221,0.0,0.89899296,0.13430953,0.13442223,0.13245639,0.13676581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17567882,0.0,0.6437078,0.0,0.0,0.0,0.17389748,0.0,0.0,0.0,0.0,0.92752504,0.0,0.91880023,0.0
0.9993436,0.9955226,1.0,0.103582375,0.102514386,0.11610468,0.110775314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5694831,0.5545934,0.5067027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3138218,0.28954056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20336232,0.6264786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912438,0.9822682,0.982235,0.9813004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36853972,0.38383713,0.3770616,0.37738398,0.394277,0.40434065,0.7073589,0.74931324,0.44916818,0.46336648,0.4928073,0.0,0.0,0.79716974,0.79086804,0.0,0.0,0.0,0.0,0.41494223,0.43759584,0.43279642,0.39380345,0.37921393,0.32606974,0.37146038,0.38013816,0.0,0.0,0.0,0.0,0.18517365,0.17530103,0.17944399,0.19563492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19846478,0.1910638,0.4214846,0.41778395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96462667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516496,0.9419959,0.9167472,0.91507685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28663272,0.13041557,0.0,0.11516496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13618746,0.12730016,0.82183194,0.82557553,0.82408917,0.8713172,0.86118686,0.87660784,0.82273185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16094595,0.16641262,0.0,0.0,0.0,0.0,0.0,0.19444801,0.19057922,0.17117473,0.20910779,0.0,0.0,0.0,0.0,0.20017181,0.20246929,0.0,0.0,0.14294402,0.14272457,0.14661652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9603842,0.94458467,0.9682608,0.0,0.0,0.0,0.2339979,0.22419672,0.22419672,0.0,0.15094937,0.16340512,0.15094937,0.0,0.0,0.0,0.0,0.48189175,0.3470166,0.3665127,0.35809505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9126629,0.916199,0.0,0.0,0.0,0.0,0.0,0.2966047,0.3710862,0.40263066,0.0,0.0,0.0,0.0,0.0,0.0,0.856333,0.0,0.11161148,0.0,0.0,0.17284706,0.16782773,0.15779032,0.15525004,0.19231364,0.14915457,0.94250774,0.9653341,0.9407782,0.9638097,0.0,0.0,0.0,0.97357196,0.9761547,0.98698527,0.9666984,0.9747402,0.0,0.0,0.0,0.0,0.0,0.9002564,0.8805738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17496115,0.32245705,0.33115986,0.0,0.0,0.0,0.0,0.0,0.0,0.8053424,0.0,0.0,0.9101318,0.9330376,0.9175831,0.0,0.0,0.0,0.68467253,0.70989686,0.8375479,0.8844204,0.88679445,0.85484695,0.3430633,0.34173188,0.17927031,0.18454722,0.20468716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1596659,0.15985388,0.19703124,0.19700176,0.9937043,0.9935255,0.9911417,0.98725486,0.0,0.0,0.0,0.0,0.0,0.0,0.60360163,0.6634409,0.96397275,0.3495759,0.35264674,0.0,0.18740793,0.25755087,0.51054037,0.0,0.0,0.0,0.1544663,0.1475875,0.0,0.0,0.0,0.0,0.0,0.3825302,0.0,0.2362897,0.0,0.0,0.0,0.5167984,0.47678944,0.0,0.0,0.0,0.0,0.6057527,0.0,0.0,0.0,0.6683445,0.0,0.0,0.0,0.0,0.26920575,0.0,0.0,0.0,0.8738398,0.0,0.19154225,0.19789203,0.20291907,0.0,0.91305834,0.14569964,0.14598462,0.14399704,0.16427545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20492408,0.0,0.6518308,0.0,0.0,0.0,0.20124842,0.0,0.0,0.0,0.0,0.944943,0.0,0.93167317,0.0
0.10170987,0.0,0.103582375,1.0,0.9991363,0.99780875,0.9973089,0.18230246,0.19990754,0.16918674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45899484,0.45033994,0.48233548,0.0,0.0,0.2808605,0.28039542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11262804,0.11938608,0.12594308,0.0,0.0,0.0,0.0,0.5359441,0.53387046,0.6797692,0.66155344,0.6688606,0.64439404,0.67497104,0.7004618,0.0,0.0,0.0,0.0,0.0,0.4346673,0.4346673,0.4903209,0.15323357,0.14305909,0.0,0.46154326,0.73096627,0.7256239,0.7243683,0.7308491,0.7091841,0.6945617,0.71521586,0.72262704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13248266,0.133289,0.15197253,0.14715727,0.0,0.0,0.0,0.0,0.0,0.98841923,0.9663495,0.97045475,0.9961969,0.15396439,0.1706601,0.18034136,0.15861051,0.14906968,0.5286706,0.19018632,0.3828499,0.42005193,0.4018184,0.39132798,0.44579828,0.0,0.38341838,0.3502611,0.50246304,0.50009555,0.47425666,0.0,0.0,0.15019102,0.14356828,0.0,0.0,0.0,0.0,0.51293457,0.5060773,0.47943097,0.45684966,0.5222294,0.53105956,0.53544515,0.521008,0.0,0.0,0.0,0.0,0.26080704,0.23945744,0.22442968,0.2610826,0.49177533,0.49396384,0.5476263,0.0,0.0,0.0,0.0,0.6340204,0.6040024,0.18174116,0.18318738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994748,0.99960667,0.9975483,0.9969018,0.86907285,0.0,0.0,0.6557979,0.59549403,0.66228443,0.5890558,0.0,0.0,0.0,0.84648895,0.8074942,0.8108742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23021263,0.27924716,0.27862757,0.27586648,0.0,0.0,0.2615648,0.0,0.0,0.0,0.0,0.0,0.6857013,0.6792659,0.64118075,0.6145029,0.97086865,0.97340107,0.14309466,0.13960034,0.14906503,0.16093422,0.14907421,0.14887644,0.15086895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655604,0.9579397,0.0,0.0,0.0,0.0,0.0,0.91930425,0.9257467,0.9521937,0.89754176,0.28885958,0.24947858,0.29289132,0.26079282,0.37928036,0.39753428,0.0,0.0,0.2744287,0.2776736,0.26833597,0.63754064,0.6074712,0.6602147,0.61333036,0.0,0.0,0.0,0.0,0.725099,0.7231872,0.6923779,0.7258429,0.715237,0.14155854,0.14483392,0.14289278,0.6915824,0.0,0.0,0.18600693,0.1751344,0.1751344,0.0,0.102426305,0.11387101,0.102426305,0.89004886,0.92540985,0.91538465,0.89101624,0.16061667,0.64268017,0.5975686,0.6128475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38675675,0.41223153,0.2328834,0.28979093,0.27845109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49238065,0.746741,0.19862218,0.18652248,0.0,0.0,0.48774898,0.5477622,0.0,0.0,0.27694458,0.0,0.0,0.0,0.0,0.26429385,0.26565802,0.27119774,0.26485854,0.29259133,0.2730709,0.20181812,0.17604613,0.20217581,0.17795317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6718377,0.72322947,0.67516613,0.7072752,0.13978118,0.24113001,0.2548032,0.45274627,0.44174987,0.44569317,0.4308098,0.7312646,0.7216547,0.81193876,0.7272476,0.7313046,0.2060055,0.2991387,0.31229132,0.0,0.16645636,0.17477053,0.13591373,0.13181728,0.16669583,0.0,0.0,0.0,0.14954263,0.14797701,0.14225312,0.705837,0.70679545,0.600199,0.0,0.0,0.0,0.0,0.0,0.0,0.65186006,0.6551248,0.7888405,0.7571906,0.46987623,0.27267227,0.71346855,0.29739395,0.31145233,0.32414794,0.29733947,0.5873924,0.590241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46829832,0.45795417,0.45921236,0.9134489,0.8820298,0.3456582,0.32750574,0.12130411,0.12268175,0.1255159,0.11012191,0.0,0.0,0.0,0.0,0.0,0.0,0.42679757,0.40062538,0.0,0.34176683,0.34675136,0.5244558,0.5992262,0.819272,0.15411295,0.11129346,0.66124153,0.23488247,0.9283976,0.9240023,0.0,0.20922777,0.22624084,0.0,0.0,0.45204967,0.71211636,0.25078273,0.71336037,0.31835836,0.3200333,0.0,0.0,0.5940075,0.59095377,0.0,0.0,0.0,0.0,0.16499622,0.0,0.14350086,0.5892991,0.0,0.0,0.0,0.22764035,0.5598514,0.0,0.0,0.0,0.7103716,0.5208601,0.52319604,0.5248545,0.0,0.2298927,0.9786189,0.98006153,0.98210245,0.1706601,0.0,0.0,0.7735189,0.0,0.966568,0.0,0.0,0.11411376,0.11529677,0.0,0.4831034,0.0,0.41600308,0.0,0.0,0.0,0.59171736,0.27364337,0.0,0.0,0.0,0.0,0.0,0.21093218,0.9799805
0.10051077,0.0,0.102514386,0.9991363,1.0,0.9951619,0.99901,0.18565208,0.20351262,0.17309041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44791016,0.43857753,0.46930864,0.0,0.0,0.29817805,0.29788607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109878436,0.1165404,0.12291521,0.0,0.0,0.0,0.0,0.51692885,0.5141318,0.6681181,0.65042233,0.6579537,0.633699,0.6639089,0.68838596,0.0,0.0,0.0,0.0,0.0,0.44446334,0.44446334,0.5016092,0.14299998,0.14715065,0.0,0.45503607,0.71298563,0.7085466,0.7085713,0.71424395,0.69142514,0.67597985,0.69966465,0.70434994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13149683,0.13275723,0.15064757,0.1462777,0.0,0.0,0.0,0.0,0.0,0.9919085,0.9728532,0.9760553,0.99880964,0.15669234,0.173791,0.1835879,0.16144869,0.15164573,0.5100733,0.18592796,0.3667153,0.40368587,0.38554865,0.3752293,0.42942828,0.0,0.37613136,0.34379455,0.48765987,0.48575464,0.4606731,0.0,0.0,0.15264082,0.14602159,0.0,0.0,0.0,0.0,0.49706542,0.49091396,0.46400285,0.4403918,0.5052435,0.51242346,0.51825696,0.50404805,0.0,0.0,0.0,0.0,0.2746269,0.25267118,0.23694798,0.27468333,0.48958763,0.49339157,0.54697555,0.0,0.0,0.0,0.0,0.65327996,0.6237635,0.18903923,0.19057472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99667716,0.9997305,0.9953818,0.9979349,0.85450256,0.0,0.0,0.67047566,0.6091421,0.67714965,0.6025854,0.0,0.0,0.0,0.8588571,0.82095224,0.8246114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409962,0.29508665,0.29533103,0.29198262,0.0,0.0,0.27944037,0.0,0.0,0.0,0.0,0.0,0.66644067,0.66055566,0.6223211,0.59564847,0.97734356,0.9803473,0.14519502,0.14162762,0.15118547,0.16245584,0.15072149,0.15031064,0.15301888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95812345,0.9496075,0.0,0.0,0.0,0.0,0.0,0.9082212,0.9150977,0.94338894,0.88541967,0.29444572,0.25430632,0.2985754,0.26589182,0.39627028,0.41485965,0.0,0.0,0.2897591,0.2931333,0.2833403,0.6125544,0.5823087,0.63557315,0.5881807,0.0,0.0,0.0,0.0,0.7047215,0.70308244,0.67245775,0.7057592,0.6932034,0.14154796,0.14514622,0.14265199,0.66794956,0.0,0.0,0.17440854,0.16396773,0.16396773,0.0,0.0,0.105559096,0.0,0.9013486,0.9348931,0.9250638,0.9021007,0.16659999,0.62599117,0.5808298,0.5960213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3948168,0.4212736,0.22784501,0.28362745,0.27248475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46827552,0.73086494,0.20709315,0.19420092,0.0,0.0,0.4846826,0.5603892,0.0,0.0,0.272978,0.0,0.0,0.0,0.0,0.27852088,0.28005224,0.2860383,0.27951905,0.30735657,0.28819403,0.1996606,0.17444958,0.199834,0.17628151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687277,0.73809826,0.69014126,0.7218332,0.14210995,0.23807962,0.25118753,0.44439805,0.43343267,0.43711704,0.4224336,0.71316946,0.7028216,0.7954217,0.7088315,0.7131384,0.21782689,0.28423262,0.29713255,0.0,0.1705398,0.17076644,0.13268256,0.12866949,0.16279998,0.0,0.0,0.0,0.15046403,0.14849669,0.14307079,0.71618915,0.7160774,0.58994985,0.0,0.0,0.0,0.0,0.0,0.0,0.63521177,0.6384972,0.8060054,0.77504987,0.48836258,0.29072174,0.7179411,0.291253,0.30508187,0.31745055,0.2910504,0.5684737,0.5714265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45961776,0.44945797,0.4505583,0.92484355,0.89589536,0.3618932,0.34323394,0.120501086,0.12185685,0.12475922,0.10970998,0.0,0.0,0.0,0.0,0.0,0.0,0.416409,0.3919589,0.0,0.3261404,0.33106107,0.49988434,0.619164,0.8047282,0.1596136,0.12053927,0.6777523,0.25187546,0.9388084,0.93548286,0.0,0.22497903,0.24283853,0.0,0.0,0.43533468,0.7155211,0.2631823,0.69112986,0.3247636,0.32660443,0.0,0.0,0.6079779,0.6048699,0.0,0.0,0.0,0.0,0.17811137,0.0,0.14720161,0.5641536,0.0,0.0,0.0,0.21457855,0.5591464,0.0,0.0,0.0,0.6963488,0.4985327,0.5010046,0.5027753,0.0,0.22710806,0.9722307,0.97420394,0.9765998,0.1810369,0.0,0.0,0.7876049,0.0,0.97280437,0.0,0.0,0.123575255,0.124848165,0.0,0.5017425,0.0,0.40724587,0.0,0.0,0.0,0.6110464,0.2915029,0.0,0.0,0.0,0.0,0.0,0.20839265,0.9736689
